order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,traffic_avoidance
ORD018544,73,Pasta,2024-03-02,2024-03-02,11.47,19.86,Walk,Low,Rainy,-7.86,Route_3,CUST018544,59,Other,Hyderabad,37,3,American,Weekly,No,Hot,5,5,Fair,5,True,True,Bike-friendly,0.6109413680506992,No
ORD018545,10,Salad,2024-11-30,2024-11-30,5.11,25.43,Walk,Low,Sunny,7.78,Route_5,CUST018545,36,Other,Ahmedabad,28,4,Asian,Monthly,Yes,Hot,3,2,Fair,4,False,False,Mixed,0.3048685954669257,No
ORD018546,99,Whole cake,2024-09-22,2024-09-22,6.08,16.18,Car,Medium,Rainy,15.49,Route_5,CUST018546,42,Female,Ahmedabad,36,1,Mexican,Monthly,Yes,Hot,4,1,Poor,4,True,True,Mixed,0.7011679094820874,No
ORD018547,73,Chicken wings,2024-05-23,2024-05-23,9.93,13.72,Walk,Medium,Snowy,-4.13,Route_2,CUST018547,31,Female,Chennai,38,1,Mediterranean,Weekly,Yes,Cold,1,5,Fair,5,True,False,Car-only,0.4642574782223164,No
ORD018548,24,PastrySmoothie,2024-05-29,2024-05-29,8.71,15.03,Car,Low,Snowy,12.27,Route_4,CUST018548,45,Male,Lucknow,33,3,Italian,Monthly,No,Warm,1,3,Good,2,True,False,Mixed,0.1031823143360911,No
ORD018549,30,CoffeeBoba tea,2024-01-03,2024-01-03,7.45,34.42,Car,Low,Sunny,-5.69,Route_2,CUST018549,28,Female,Lucknow,39,5,Mexican,Weekly,No,Cold,1,3,Poor,4,False,False,Bike-friendly,0.2123011099756503,No
ORD018550,75,Fried chicken,2024-10-30,2024-10-30,3.89,47.15,Walk,Low,Sunny,-5.24,Route_4,CUST018550,33,Other,Bangalore,17,5,American,Weekly,No,Cold,1,1,Poor,2,False,True,Mixed,0.0620515451971021,No
ORD018551,20,Chicken pie,2024-05-22,2024-05-22,13.84,31.12,Car,Medium,Sunny,17.82,Route_2,CUST018551,47,Other,Bangalore,49,2,American,Weekly,No,Cold,2,4,Good,5,True,True,Bike-friendly,0.2476263847225672,No
ORD018552,77,Pizza,2024-11-20,2024-11-20,8.38,29.91,Car,Medium,Sunny,-7.6,Route_2,CUST018552,23,Male,Chennai,21,4,Mexican,Weekly,Yes,Warm,4,3,Good,3,False,False,Car-only,0.4593021302329492,No
ORD018553,86,Pasta,2024-11-04,2024-11-04,13.97,46.23,Walk,High,Rainy,18.29,Route_3,CUST018553,58,Other,Kolkata,48,3,Mexican,Monthly,Yes,Warm,4,4,Fair,1,False,False,Car-only,0.8201516018433597,Yes
ORD018554,89,Salad,2024-03-04,2024-03-04,5.42,14.74,Bike,Low,Sunny,6.94,Route_5,CUST018554,28,Female,Mumbai,34,1,Asian,Weekly,No,Warm,2,4,Good,1,True,True,Bike-friendly,0.069730782927512,No
ORD018555,46,Fried chicken,2024-10-14,2024-10-14,4.67,42.47,Walk,Medium,Rainy,5.64,Route_5,CUST018555,54,Other,Pune,45,5,American,Weekly,No,Warm,4,4,Fair,1,True,True,Bike-friendly,0.4916737208728019,No
ORD018556,79,Sushi,2024-04-16,2024-04-16,14.23,39.75,Walk,Medium,Sunny,8.74,Route_2,CUST018556,55,Other,Kolkata,4,3,American,Weekly,No,Warm,3,2,Poor,1,False,False,Bike-friendly,0.4694695348176735,No
ORD018557,74,Beef pie,2024-01-05,2024-01-05,10.22,35.67,Walk,Low,Sunny,-9.33,Route_1,CUST018557,40,Other,Kolkata,37,5,Mexican,Monthly,Yes,Cold,5,3,Good,3,False,False,Car-only,0.2714595724924755,No
ORD018558,74,Whole cake,2024-03-08,2024-03-08,8.84,48.79,Car,Low,Snowy,-4.4,Route_3,CUST018558,45,Other,Pune,40,5,Mediterranean,Monthly,No,Cold,2,4,Good,2,True,False,Car-only,0.1740099680415854,No
ORD018559,72,Chicken pie,2024-09-16,2024-09-16,13.85,33.02,Car,High,Rainy,-5.51,Route_1,CUST018559,45,Other,Kolkata,47,2,Asian,Weekly,Yes,Warm,5,4,Poor,2,True,False,Bike-friendly,0.7572004243593682,No
ORD018560,95,Whole cake,2024-09-02,2024-09-02,3.42,48.26,Car,High,Rainy,13.4,Route_2,CUST018560,24,Female,Pune,20,2,Italian,Monthly,Yes,Cold,4,3,Poor,5,False,False,Car-only,0.4319883599051251,No
ORD018561,7,Soup,2024-10-15,2024-10-15,11.12,6.41,Car,High,Snowy,1.79,Route_1,CUST018561,34,Female,Jaipur,43,5,Asian,Monthly,No,Cold,3,2,Poor,2,True,True,Bike-friendly,0.9131116105936689,Yes
ORD018562,67,Whole cake,2024-09-26,2024-09-26,2.88,41.9,Car,High,Sunny,2.5,Route_5,CUST018562,52,Female,Jaipur,21,4,Italian,Weekly,No,Warm,2,2,Poor,3,False,True,Mixed,0.2596800914118219,No
ORD018563,58,Pasta,2024-03-14,2024-03-14,11.23,5.43,Bike,High,Sunny,9.93,Route_2,CUST018563,29,Male,Pune,42,2,Italian,Monthly,No,Hot,3,3,Poor,4,True,False,Car-only,0.624031886212219,No
ORD018564,12,Salad,2024-03-14,2024-03-14,10.19,45.25,Car,Medium,Sunny,-2.3,Route_4,CUST018564,60,Female,Hyderabad,15,2,Mediterranean,Monthly,No,Hot,2,4,Good,2,True,True,Car-only,0.507285770946002,No
ORD018565,8,PastrySmoothie,2024-02-01,2024-02-01,7.31,35.84,Car,Medium,Snowy,14.88,Route_2,CUST018565,33,Female,Delhi,36,3,Mexican,Weekly,Yes,Cold,1,3,Poor,2,True,True,Mixed,0.4746351341495115,No
ORD018566,5,Dumplings,2024-03-08,2024-03-08,10.19,15.7,Car,High,Rainy,12.15,Route_3,CUST018566,47,Other,Ahmedabad,28,2,Italian,Weekly,Yes,Hot,3,3,Poor,1,False,False,Bike-friendly,0.646055394824079,No
ORD018567,52,Taccos,2024-04-08,2024-04-08,5.92,27.33,Bike,Medium,Snowy,-0.37,Route_3,CUST018567,46,Female,Pune,7,1,American,Weekly,Yes,Warm,3,4,Poor,3,False,False,Mixed,0.5733902987067707,No
ORD018568,33,Salad,2024-04-19,2024-04-19,4.35,35.12,Car,High,Snowy,8.66,Route_3,CUST018568,27,Female,Lucknow,10,5,Mexican,Weekly,Yes,Warm,3,4,Fair,3,False,True,Mixed,0.6033270484988835,No
ORD018569,83,Burger,2024-03-19,2024-03-19,12.3,31.59,Car,Low,Sunny,10.44,Route_1,CUST018569,51,Other,Lucknow,4,5,Mediterranean,Monthly,No,Cold,5,5,Good,1,True,False,Mixed,0.06174426066447,No
ORD018570,41,Soup,2024-06-16,2024-06-16,3.23,45.12,Bike,Low,Rainy,-9.24,Route_4,CUST018570,46,Male,Lucknow,24,4,Asian,Weekly,Yes,Cold,3,5,Poor,5,True,False,Car-only,0.0133776945114914,No
ORD018571,63,Cup cake,2024-08-31,2024-08-31,6.19,46.56,Car,Low,Sunny,9.08,Route_5,CUST018571,46,Female,Bangalore,30,3,American,Monthly,No,Cold,1,4,Poor,4,True,True,Bike-friendly,0.381742073267333,No
ORD018572,32,Taccos,2024-04-18,2024-04-18,11.29,46.19,Bike,Medium,Snowy,-6.79,Route_2,CUST018572,50,Other,Ahmedabad,41,5,Mediterranean,Weekly,Yes,Cold,1,3,Fair,3,False,False,Mixed,0.5307093159041264,No
ORD018573,56,Sushi,2024-04-21,2024-04-21,2.29,12.25,Walk,High,Rainy,-1.67,Route_4,CUST018573,57,Female,Jaipur,23,5,Italian,Weekly,Yes,Hot,4,5,Poor,1,True,False,Mixed,0.5665048243158173,No
ORD018574,49,Cup cake,2024-08-30,2024-08-30,3.71,27.02,Walk,Low,Snowy,-2.63,Route_4,CUST018574,42,Other,Lucknow,28,1,Mexican,Monthly,No,Hot,1,3,Poor,5,False,True,Bike-friendly,0.5317679929977532,No
ORD018575,66,Cup cake,2024-08-04,2024-08-04,5.21,40.92,Walk,High,Sunny,6.88,Route_5,CUST018575,40,Other,Ahmedabad,50,1,American,Monthly,No,Warm,5,3,Poor,1,True,True,Bike-friendly,0.8459888570837591,Yes
ORD018576,20,Salad,2024-02-02,2024-02-02,4.69,25.68,Walk,Medium,Snowy,8.97,Route_5,CUST018576,21,Female,Jaipur,20,4,Mediterranean,Weekly,Yes,Cold,3,4,Good,5,False,True,Car-only,0.8791606875740031,Yes
ORD018577,45,Chicken pie,2024-10-12,2024-10-12,11.92,30.32,Walk,Low,Snowy,-5.65,Route_1,CUST018577,57,Other,Mumbai,23,4,Asian,Weekly,Yes,Cold,5,2,Poor,1,True,False,Mixed,0.1803248451131921,No
ORD018578,83,Chicken pie,2024-02-10,2024-02-10,3.94,10.65,Walk,Low,Snowy,3.66,Route_5,CUST018578,33,Female,Kolkata,26,2,Italian,Weekly,No,Hot,4,5,Poor,2,False,True,Mixed,0.2253688342369737,No
ORD018579,6,Whole cake,2024-12-11,2024-12-11,3.47,26.23,Bike,Low,Snowy,-2.49,Route_1,CUST018579,28,Male,Delhi,38,4,Mexican,Weekly,Yes,Hot,1,5,Poor,5,False,False,Car-only,0.792171903229531,No
ORD018580,95,Burger,2024-03-22,2024-03-22,10.81,22.73,Bike,Low,Snowy,-0.84,Route_5,CUST018580,36,Other,Kolkata,2,1,Mediterranean,Monthly,No,Hot,1,5,Good,5,False,False,Car-only,0.0565512668410873,No
ORD018581,48,Beef pie,2024-08-25,2024-08-25,4.38,49.8,Car,High,Rainy,-9.47,Route_3,CUST018581,50,Male,Ahmedabad,12,2,Mediterranean,Monthly,No,Hot,1,4,Good,1,True,True,Bike-friendly,0.8603335504544928,Yes
ORD018582,79,Cookie,2024-04-14,2024-04-14,7.03,32.04,Car,Medium,Snowy,13.66,Route_2,CUST018582,37,Female,Hyderabad,23,2,Asian,Weekly,No,Warm,3,2,Good,2,False,True,Mixed,0.3784511202791769,No
ORD018583,10,Salad,2024-07-12,2024-07-12,9.71,35.46,Walk,Low,Rainy,16.0,Route_3,CUST018583,31,Other,Mumbai,6,2,American,Monthly,No,Warm,3,3,Poor,5,True,True,Mixed,0.5245607553807343,No
ORD018584,30,Dumplings,2024-11-05,2024-11-05,12.55,39.31,Car,High,Snowy,7.63,Route_1,CUST018584,45,Male,Hyderabad,42,3,Mexican,Monthly,No,Cold,2,4,Poor,3,False,False,Mixed,0.4837848578721999,No
ORD018585,93,Salad,2024-08-04,2024-08-04,14.48,32.37,Car,Low,Snowy,12.28,Route_1,CUST018585,39,Other,Delhi,18,4,Mediterranean,Weekly,No,Cold,3,1,Fair,5,True,True,Bike-friendly,0.4807367588386785,No
ORD018586,70,Pasta,2024-09-07,2024-09-07,4.91,27.86,Bike,Low,Sunny,7.02,Route_1,CUST018586,21,Other,Chennai,24,2,Mexican,Monthly,No,Hot,5,4,Poor,5,False,False,Mixed,0.7573081808017427,No
ORD018587,76,CoffeeBoba tea,2024-05-23,2024-05-23,10.29,19.31,Walk,High,Snowy,-1.25,Route_4,CUST018587,56,Other,Kolkata,37,3,Italian,Monthly,No,Cold,3,1,Fair,4,True,False,Mixed,0.9728905527557328,Yes
ORD018588,57,Briyani rice,2024-06-29,2024-06-29,7.23,7.8,Car,Medium,Rainy,6.76,Route_1,CUST018588,55,Female,Chennai,23,2,Mediterranean,Weekly,No,Cold,5,3,Fair,1,True,True,Mixed,0.7806260899524909,No
ORD018589,56,Chicken wings,2024-03-15,2024-03-15,9.55,8.09,Bike,Medium,Sunny,7.82,Route_5,CUST018589,43,Male,Ahmedabad,28,1,Asian,Weekly,No,Hot,2,1,Fair,4,True,True,Mixed,0.0387549362109757,No
ORD018590,30,Beef pie,2024-01-23,2024-01-23,6.48,23.66,Walk,High,Snowy,-7.53,Route_4,CUST018590,24,Other,Pune,16,2,Mexican,Monthly,Yes,Hot,5,3,Poor,3,False,True,Mixed,0.1677204902996054,No
ORD018591,5,Beef pie,2024-09-21,2024-09-21,8.81,21.58,Walk,Low,Snowy,18.41,Route_5,CUST018591,26,Other,Bangalore,7,1,Italian,Weekly,No,Hot,2,4,Fair,5,True,True,Mixed,0.6720914361705853,No
ORD018592,88,Chicken wings,2024-03-26,2024-03-26,3.85,36.1,Bike,High,Rainy,-8.07,Route_2,CUST018592,44,Other,Pune,46,5,Mexican,Weekly,Yes,Cold,3,4,Poor,5,True,False,Bike-friendly,0.7434657040608909,No
ORD018593,3,Fried chicken,2024-05-11,2024-05-11,8.94,31.07,Walk,High,Rainy,7.68,Route_5,CUST018593,35,Male,Mumbai,24,2,American,Weekly,No,Hot,4,5,Fair,3,False,True,Bike-friendly,0.8466954389973017,Yes
ORD018594,47,Cookie,2024-05-09,2024-05-09,3.31,40.22,Walk,High,Snowy,-4.79,Route_5,CUST018594,29,Female,Pune,18,4,Italian,Weekly,Yes,Cold,2,5,Good,2,True,False,Mixed,0.2642837208218842,No
ORD018595,21,Beef pie,2024-11-10,2024-11-10,14.64,28.04,Walk,Low,Sunny,-4.05,Route_4,CUST018595,59,Male,Lucknow,25,5,Mediterranean,Weekly,Yes,Cold,4,2,Poor,5,True,False,Bike-friendly,0.797817111191992,No
ORD018596,84,Taccos,2024-11-18,2024-11-18,3.46,30.65,Bike,High,Rainy,17.01,Route_1,CUST018596,31,Male,Mumbai,29,3,Italian,Weekly,Yes,Cold,2,1,Good,5,True,True,Car-only,0.0663245683322448,No
ORD018597,66,Pizza,2024-09-25,2024-09-25,13.4,19.15,Bike,High,Sunny,11.43,Route_4,CUST018597,32,Other,Hyderabad,22,3,Mexican,Weekly,No,Cold,2,5,Fair,5,False,True,Bike-friendly,0.2668020143866233,No
ORD018598,50,Chicken pie,2024-12-04,2024-12-04,7.92,37.68,Car,Low,Snowy,9.66,Route_5,CUST018598,52,Male,Lucknow,2,3,Italian,Monthly,No,Warm,2,4,Fair,5,True,True,Mixed,0.7328445638439529,No
ORD018599,64,Cookie,2024-09-07,2024-09-07,3.42,20.99,Bike,Medium,Sunny,9.73,Route_2,CUST018599,34,Male,Hyderabad,43,1,Mexican,Monthly,Yes,Cold,4,2,Fair,2,False,True,Mixed,0.1220931273812383,No
ORD018600,70,Pasta,2024-03-07,2024-03-07,10.8,18.31,Car,High,Snowy,10.56,Route_5,CUST018600,49,Female,Chennai,4,4,Mexican,Weekly,Yes,Warm,3,5,Poor,4,False,True,Bike-friendly,0.7175696098705561,No
ORD018601,95,PastrySmoothie,2024-07-11,2024-07-11,10.15,34.82,Car,Medium,Rainy,16.99,Route_3,CUST018601,50,Male,Hyderabad,47,4,Mexican,Monthly,Yes,Warm,4,3,Poor,1,False,True,Car-only,0.8797850040866508,Yes
ORD018602,94,Dumplings,2024-05-04,2024-05-04,2.18,28.07,Bike,Medium,Snowy,5.65,Route_3,CUST018602,35,Male,Bangalore,21,1,Italian,Monthly,No,Warm,3,3,Good,2,False,True,Car-only,0.1822670390884279,No
ORD018603,94,Chicken pie,2024-01-06,2024-01-06,10.27,22.96,Bike,High,Snowy,9.92,Route_5,CUST018603,43,Other,Bangalore,1,4,American,Weekly,Yes,Hot,2,5,Fair,5,True,True,Bike-friendly,0.1494956344013824,No
ORD018604,11,Burger,2024-10-18,2024-10-18,11.31,26.46,Bike,High,Sunny,11.79,Route_5,CUST018604,26,Other,Jaipur,38,3,Asian,Monthly,Yes,Hot,4,4,Good,1,False,True,Bike-friendly,0.3544603372541979,No
ORD018605,69,Briyani rice,2024-12-09,2024-12-09,8.64,44.63,Car,Low,Snowy,2.04,Route_3,CUST018605,25,Other,Bangalore,47,2,Mediterranean,Monthly,Yes,Warm,5,2,Good,1,True,False,Bike-friendly,0.7563320385046791,No
ORD018606,88,Beef pie,2024-01-13,2024-01-13,3.19,24.26,Car,Medium,Snowy,4.29,Route_2,CUST018606,34,Female,Mumbai,35,2,American,Weekly,No,Warm,4,2,Poor,1,False,False,Car-only,0.886669924201184,Yes
ORD018607,33,Briyani rice,2024-02-24,2024-02-24,8.31,29.46,Car,High,Sunny,9.28,Route_1,CUST018607,43,Female,Delhi,16,4,Mediterranean,Weekly,Yes,Hot,2,5,Poor,2,False,True,Car-only,0.396909639989052,No
ORD018608,24,CoffeeBoba tea,2024-08-30,2024-08-30,11.49,28.78,Walk,High,Sunny,9.39,Route_5,CUST018608,47,Female,Delhi,2,1,Italian,Weekly,No,Warm,3,3,Good,1,False,False,Car-only,0.1682729173109735,No
ORD018609,87,Salad,2024-04-01,2024-04-01,14.14,28.13,Bike,High,Sunny,15.32,Route_2,CUST018609,49,Other,Bangalore,41,1,American,Monthly,No,Cold,2,1,Poor,1,False,True,Mixed,0.8404075695816539,Yes
ORD018610,38,Pasta,2024-05-22,2024-05-22,14.04,30.63,Bike,High,Snowy,3.09,Route_4,CUST018610,47,Male,Lucknow,8,1,Mediterranean,Weekly,No,Warm,2,1,Poor,5,False,False,Mixed,0.9028355233532434,Yes
ORD018611,41,Burger,2024-10-11,2024-10-11,13.3,10.6,Car,Medium,Sunny,-2.38,Route_1,CUST018611,40,Female,Kolkata,50,1,Asian,Weekly,Yes,Warm,2,2,Fair,2,True,False,Bike-friendly,0.8798170960212955,Yes
ORD018612,90,Shawarma,2024-05-15,2024-05-15,2.49,9.77,Car,Medium,Sunny,-5.85,Route_5,CUST018612,22,Male,Delhi,38,4,American,Weekly,No,Hot,1,3,Fair,4,False,False,Car-only,0.0797798666367668,No
ORD018613,6,Burger,2024-11-24,2024-11-24,10.36,25.95,Bike,High,Rainy,16.71,Route_5,CUST018613,27,Other,Jaipur,13,4,Asian,Weekly,No,Cold,3,2,Good,2,True,True,Mixed,0.4441273185525994,No
ORD018614,84,Sushi,2024-05-27,2024-05-27,7.82,35.92,Bike,Medium,Rainy,15.57,Route_3,CUST018614,31,Male,Delhi,21,2,Mexican,Weekly,Yes,Hot,5,4,Fair,1,True,True,Car-only,0.1050679659496496,No
ORD018615,17,Pizza,2024-11-21,2024-11-21,12.41,18.95,Walk,High,Snowy,-3.07,Route_5,CUST018615,37,Other,Pune,27,1,Mexican,Monthly,No,Hot,2,4,Poor,2,False,False,Car-only,0.02177275537664,No
ORD018616,84,Dumplings,2024-01-09,2024-01-09,10.34,39.75,Car,Low,Rainy,-8.32,Route_1,CUST018616,53,Other,Pune,15,4,Mexican,Monthly,No,Warm,2,4,Poor,2,True,False,Car-only,0.2885701490137614,No
ORD018617,88,Chicken rice,2024-06-11,2024-06-11,14.88,25.38,Bike,High,Snowy,15.41,Route_2,CUST018617,26,Male,Mumbai,16,1,Mediterranean,Monthly,No,Warm,3,5,Fair,4,True,False,Car-only,0.7972610909874307,No
ORD018618,62,Chicken rice,2024-10-29,2024-10-29,3.2,17.81,Bike,Medium,Rainy,17.0,Route_2,CUST018618,18,Male,Pune,10,5,Asian,Monthly,No,Warm,2,4,Good,1,True,True,Mixed,0.5627412422143626,No
ORD018619,35,Taccos,2024-10-12,2024-10-12,11.42,27.99,Walk,Low,Rainy,-4.46,Route_2,CUST018619,48,Other,Kolkata,11,3,American,Monthly,Yes,Cold,2,1,Fair,5,False,True,Mixed,0.0441701207042927,No
ORD018620,91,Chicken rice,2024-09-26,2024-09-26,2.32,11.7,Bike,Medium,Sunny,-3.82,Route_3,CUST018620,36,Other,Delhi,49,1,Asian,Monthly,Yes,Warm,4,1,Poor,1,True,True,Car-only,0.1212218666807634,No
ORD018621,3,Soup,2024-09-09,2024-09-09,13.34,10.7,Bike,Low,Rainy,15.19,Route_1,CUST018621,43,Male,Kolkata,21,3,American,Weekly,No,Hot,3,5,Poor,1,True,False,Mixed,0.2999597444817452,No
ORD018622,83,Chicken rice,2024-07-14,2024-07-14,14.45,45.77,Car,Medium,Sunny,-8.26,Route_2,CUST018622,25,Male,Delhi,8,3,Mediterranean,Weekly,Yes,Cold,1,3,Poor,4,False,True,Car-only,0.1453096658703307,No
ORD018623,59,Salad,2024-03-24,2024-03-24,10.73,13.66,Bike,Medium,Sunny,-9.8,Route_3,CUST018623,45,Male,Jaipur,41,2,Mexican,Monthly,Yes,Hot,1,5,Poor,5,False,True,Bike-friendly,0.4001146534449068,No
ORD018624,46,Soup,2024-01-27,2024-01-27,9.95,48.31,Walk,Low,Snowy,2.99,Route_2,CUST018624,54,Other,Jaipur,13,1,Mexican,Weekly,Yes,Hot,2,2,Fair,5,False,True,Bike-friendly,0.3253640754395303,No
ORD018625,98,Beef pie,2024-04-17,2024-04-17,11.02,19.87,Car,Low,Rainy,-0.05,Route_3,CUST018625,47,Male,Ahmedabad,22,4,Mediterranean,Monthly,Yes,Cold,1,2,Poor,1,False,False,Car-only,0.087709954807816,No
ORD018626,91,Fried chicken,2024-05-07,2024-05-07,10.32,40.84,Bike,High,Snowy,-0.12,Route_1,CUST018626,52,Female,Pune,45,4,Italian,Monthly,Yes,Warm,1,1,Poor,5,False,True,Bike-friendly,0.0401844760879499,No
ORD018627,9,Pizza,2024-10-15,2024-10-15,11.84,23.35,Walk,Low,Rainy,-5.4,Route_4,CUST018627,47,Male,Delhi,3,2,American,Monthly,No,Cold,1,4,Poor,1,True,True,Bike-friendly,0.6275743003316231,No
ORD018628,45,Cup cake,2024-11-26,2024-11-26,13.19,33.53,Bike,Medium,Sunny,-0.33,Route_4,CUST018628,31,Male,Pune,9,4,Asian,Weekly,Yes,Hot,1,2,Fair,3,True,False,Car-only,0.1088290346451765,No
ORD018629,91,Chicken rice,2024-03-16,2024-03-16,6.0,22.35,Car,Medium,Sunny,0.49,Route_2,CUST018629,52,Female,Hyderabad,5,1,Asian,Weekly,Yes,Warm,1,1,Fair,1,True,False,Mixed,0.4160407976126258,No
ORD018630,24,Chicken wings,2024-11-08,2024-11-08,11.98,8.95,Car,Medium,Sunny,5.64,Route_2,CUST018630,30,Other,Mumbai,31,3,Mediterranean,Weekly,No,Warm,5,2,Poor,5,True,False,Mixed,0.3613503430597035,No
ORD018631,19,CoffeeBoba tea,2024-11-02,2024-11-02,6.21,42.6,Walk,High,Rainy,4.71,Route_1,CUST018631,53,Other,Ahmedabad,34,1,Mexican,Weekly,No,Warm,2,1,Poor,4,True,True,Car-only,0.2057236806752787,No
ORD018632,20,Whole cake,2024-06-03,2024-06-03,12.98,46.47,Car,Medium,Sunny,-9.33,Route_1,CUST018632,42,Other,Ahmedabad,44,2,Mediterranean,Monthly,No,Warm,4,4,Fair,2,False,True,Bike-friendly,0.0847122517347485,No
ORD018633,80,PastrySmoothie,2024-04-05,2024-04-05,7.22,49.69,Walk,High,Rainy,-8.56,Route_3,CUST018633,31,Female,Ahmedabad,50,2,Asian,Weekly,No,Hot,3,2,Fair,3,True,False,Bike-friendly,0.3414489982697195,No
ORD018634,65,Whole cake,2024-03-17,2024-03-17,11.28,10.6,Bike,Low,Rainy,5.52,Route_3,CUST018634,34,Other,Pune,47,4,American,Weekly,Yes,Hot,5,5,Poor,2,False,True,Car-only,0.8938223813487327,Yes
ORD018635,25,CoffeeBoba tea,2024-04-09,2024-04-09,10.07,26.32,Bike,High,Sunny,-5.75,Route_5,CUST018635,42,Female,Ahmedabad,11,1,Asian,Weekly,Yes,Hot,5,3,Poor,1,False,False,Bike-friendly,0.4642095095923017,No
ORD018636,54,Taccos,2024-02-25,2024-02-25,9.36,13.74,Bike,High,Sunny,-0.91,Route_4,CUST018636,55,Other,Ahmedabad,4,4,American,Monthly,Yes,Cold,2,2,Poor,5,True,True,Bike-friendly,0.9390961186239036,Yes
ORD018637,62,Pasta,2024-07-15,2024-07-15,9.92,14.11,Car,High,Rainy,-1.48,Route_4,CUST018637,59,Other,Bangalore,3,2,Mediterranean,Weekly,Yes,Warm,2,1,Good,1,False,True,Bike-friendly,0.1533454456188708,No
ORD018638,35,Shawarma,2024-01-16,2024-01-16,14.44,31.34,Walk,High,Rainy,11.4,Route_5,CUST018638,44,Male,Bangalore,22,3,Asian,Weekly,No,Cold,4,5,Fair,5,True,True,Bike-friendly,0.2965381220607889,No
ORD018639,2,Sushi,2024-03-15,2024-03-15,2.5,41.57,Walk,Medium,Rainy,-8.51,Route_1,CUST018639,28,Other,Lucknow,22,2,Mediterranean,Monthly,Yes,Warm,3,4,Fair,1,False,False,Mixed,0.4845046974824616,No
ORD018640,35,Pasta,2024-10-22,2024-10-22,2.13,22.0,Bike,Low,Sunny,-4.76,Route_2,CUST018640,36,Female,Bangalore,21,5,American,Monthly,No,Hot,5,2,Poor,4,False,False,Bike-friendly,0.373360460978416,No
ORD018641,96,Pizza,2024-12-07,2024-12-07,6.62,21.58,Car,High,Sunny,3.61,Route_5,CUST018641,27,Other,Hyderabad,16,2,Mediterranean,Weekly,No,Hot,4,1,Fair,5,True,True,Bike-friendly,0.4001710914257006,No
ORD018642,70,Salad,2024-08-04,2024-08-04,4.96,46.61,Car,Medium,Rainy,2.63,Route_2,CUST018642,35,Male,Jaipur,47,2,Italian,Weekly,No,Hot,2,1,Good,4,False,True,Bike-friendly,0.2506744139954078,No
ORD018643,9,Pizza,2024-09-05,2024-09-05,7.76,38.84,Walk,Low,Rainy,-3.08,Route_5,CUST018643,32,Other,Jaipur,27,3,American,Monthly,No,Warm,5,1,Good,3,True,True,Car-only,0.2380464317174294,No
ORD018644,27,Chicken pie,2024-11-19,2024-11-19,14.06,31.06,Walk,Low,Snowy,-1.64,Route_1,CUST018644,58,Male,Hyderabad,34,4,Asian,Monthly,No,Warm,2,1,Good,5,True,True,Car-only,0.1460422096005679,No
ORD018645,45,Dumplings,2024-01-13,2024-01-13,11.03,22.84,Walk,Medium,Sunny,2.43,Route_5,CUST018645,40,Female,Lucknow,22,2,Mexican,Monthly,No,Warm,5,3,Good,4,False,True,Car-only,0.4314008281306078,No
ORD018646,6,Cup cake,2024-05-19,2024-05-19,13.66,12.38,Car,High,Rainy,-6.82,Route_1,CUST018646,20,Other,Delhi,24,4,American,Weekly,Yes,Cold,3,1,Good,1,True,True,Mixed,0.7353525638275925,No
ORD018647,6,Chicken wings,2024-01-08,2024-01-08,5.32,43.23,Walk,High,Sunny,-5.3,Route_1,CUST018647,49,Other,Lucknow,18,3,Asian,Weekly,No,Warm,3,3,Good,5,False,True,Bike-friendly,0.4293450662090362,No
ORD018648,8,Burritos,2024-10-24,2024-10-24,13.86,6.74,Bike,Low,Rainy,19.78,Route_3,CUST018648,32,Male,Chennai,38,5,Italian,Weekly,Yes,Hot,5,4,Fair,2,True,False,Bike-friendly,0.7583994083169088,No
ORD018649,3,Soup,2024-03-07,2024-03-07,2.53,24.21,Walk,Low,Sunny,-0.9,Route_4,CUST018649,24,Female,Mumbai,13,3,Asian,Monthly,Yes,Hot,5,1,Poor,1,False,False,Car-only,0.6483095906644845,No
ORD018650,42,Pasta,2024-01-01,2024-01-01,4.15,18.24,Car,High,Snowy,-2.44,Route_5,CUST018650,20,Male,Pune,20,1,Mexican,Weekly,No,Hot,5,1,Fair,2,False,True,Mixed,0.1086507445452191,No
ORD018651,45,Shawarma,2024-08-14,2024-08-14,4.53,12.32,Bike,High,Rainy,6.47,Route_1,CUST018651,49,Male,Ahmedabad,46,2,Mexican,Weekly,No,Warm,5,2,Fair,5,False,False,Mixed,0.3541507986825487,No
ORD018652,60,Chicken pie,2024-06-05,2024-06-05,7.8,42.79,Walk,Medium,Sunny,19.41,Route_5,CUST018652,56,Female,Bangalore,9,4,Asian,Monthly,Yes,Warm,4,2,Good,3,False,False,Bike-friendly,0.7716136687280701,No
ORD018653,6,Whole cake,2024-09-28,2024-09-28,4.74,22.66,Car,Medium,Snowy,15.73,Route_2,CUST018653,48,Female,Lucknow,8,1,Italian,Weekly,Yes,Cold,4,4,Poor,1,False,False,Mixed,0.9835758459957642,Yes
